"postId","link","text","timestamp","reactionLikeCount","reactionLoveCount","reactionSadCount","reactionAngryCount","reactionWowCount","reactionHahaCount","comments"
"122142190586935198",,"#GreyhoundFreedomWall6276

[Rant]

It’s currently 4:32 a.m. and I still haven’t slept. What’s going on, UNC? At this point, the health break’s gonna be pointless because the students are already asking for deadline extensions. BWHAHAHAHA

I’m tired, seriously. My body’s on the verge of collapsing from all these outputs that are supposed to be submitted on the same day. I don’t even know if I can function properly after this.

This has never happened in my previous school. Even though we had like, nine subjects, the stacking of outputs never happened. You know why? Because they actually had control over their system.

UNC… I’m kind of disappointed.

- 🫛","1762132144","6","8","48",,,,"1"
"122142190334935198",,"#GreyhoundFreedomWall6275

[rant]

I'm a plus size girly so naturally I expose more skin than other people. What I can't stand is that ever since 1st year ako, yung mga guard grabe magsabi na maiksi raw yung skirt or dress ko, meanwhile may skinny person na dadaan that literally has a shorter skirt than mine (all my skirts are barely 2 inches above the knee). Ewan ko sa mga guard na yan, especially the women, hindi mga girls girl, minsan may maaabutan ako nyan na they'll nitpick girls wearing jackets over their tank tops, saying na aalisin raw after makapasok ng campus. Grabe na sila, akala mo mga Ayala heir","1762132084","1","2","51",,,"15","3"
"122142190238935198",,"#GreyhoundFreedomWall6274

(help)

when po makikita ang grades sa portal? thanks!","1762132023",,,,,,,"1"
"122142190130935198",,"#GreyhoundFreedomWall6273

[Help] 

It’s Nov. 02, 2025. 11:53 PM
Just asking if anyone knows if our school offers any kind of test or assessment for people who needs help sa mental health? Or kahit dito sa Naga. Thank you.","1762131904",,"2",,,,,"2"
"122142139352935198",,"#GreyhoundFreedomWall6272

[help] 

may alam ba kayong pilate studio around naga? hehe tyia","1762099023",,"1",,,,,
"122142137210935198",,"#GreyhoundFreedomWall6271

[Rant]

okay, am i the only one thinking that everytime you walk inside the unc you feel like you're always being judged by people? because everytime i walk people always look at me, i don't know if they're judging me or do i look ugly, but yeah i always feel being judge. especially from my blockmates and other blocks, i can see them smiling while talking to me, but it feels not genuine you know. i don't know if it's just me or you guys too? anyway, please refrain from looking at people from head to toe because i am insecure, okay? i always think negative when someone is looking at me, I don't even know why. that's all, thankss!!","1762097883",,,"7",,,,
"122142137066935198",,"#GreyhoundFreedomWall6270

[RANT]

LUPET, SUNOD-SUNOD DEADLINES AH. BAKA SUSUNDUIN NA AKO NI SAN PEDRO NYAN. PWEDENG PAKI DAHAN-DAHAN LANG PO KASI BUHAY AY DI KARARERA.

-NYAK NYAK","1762097823",,,,,,"44",
"122142136802935198",,"#GreyhoundFreedomWall6269

[ Rant ] Hi. Bear with this girl na takot mag open up HAHAHAHA lemme just drop this here kasi astig ako eh, hindi ako pwedeng maging mahina sa harap ng mga kaibigan ko kaya maging anonymous na lang, idol pa naman nila ko HAHAHAHAHA 

The drama begins in 3, 2, 1...

Each day, I try to be optimistic that everything's going to be okay—but it's the other way around. It's getting worse, to the point that I've realized my grades are starting to slip, and so is my mental health. Ang hirap pumunta ng school and show up despite everything that is happening. It's hard to smile. It's hard to show my friends and my parents that I'm okay, that everything is alright. I'm getting anxious about what's going to happen tomorrow. Ever since nagka-problema sa bahay, I couldn't sleep peacefully. I always ask myself before I close my eyes at night, ""What will happen tomorrow? Will things finally get better, or will the situation just get worse?"" I feel like a useless child for not being able to help them. You know how heartbreaking it is to hear your parents talking about financial problem but you couldn't do anything about it, and you have to act like it's not affecting you because you don't want to add to their worries. It is even more painful to hear your parents asking for help from our relatives and none of them are willing to help. Why is this happening to us? My parents are good people, especially my mom, who is very selfless and kind—she always helps for as long as she can. It's just sad na ngayon na kami naman yung nangangailangan, everyone shuts their door. I'm not complaining about not receiving anything back for helping them because our willingness to help has always been genuine. We just never thought we would come to this point.

I have so much faith in God. I always say that everything happens for a reason and God has a good plan for us, but lately, I couldn't help myself but question him—and I hated myself for that. It just too much to bear, but I will keep holding on to Him. I will be strong for as long as I can. 

Sorna agad kung wala kayong interesting na nabasa ngayon HAHAHAHA It's just really hard to keep everything bottled up in my heart and mind tonight tapos hindi pa pwedeng mag ice-cream kasi may sakit, hays talaga. 
 
If you're also going through something difficult but still showing up and trying your best to be okay, please hold on. This is just a phase of life. We will get through this! Please know that you are not alone. You might not see it, but you are never alone. I hope you'll be able to see that there are people who are willing to lend you a hand. You just need to open the door for them. Don't be like me na takot mag open up HAHAHAHA because it will definitely drain you. So, speak up if you really need someone to talk to. It's not a sign of weakness, but rather a sign that you've been strong enough to keep it all to yourself. It is okay to show what you really feel (sabi ng takot ipakita yung kahinaan niya). 

Kung nakarating ka pa sa part na 'to, thank you so much for your time! Laban lang! We will surpass whatever problem we are facing right now. No matter how big or small it is. WE WILL SURPASS THEM.","1762097764",,"4",,,,,
"122142136604935198",,"#GreyhoundFreedomWall6268

[confession na medyo confusion]

Idk kung matutuwa ba ako kase may pasok na bukas at makikita ko na yung crush ko o hindi kase may pasok na nga bukas😭😭  btw, hi sa crush kong si Miguel Orogo☺️","1762097704",,,,,,"1",
"122142136448935198",,"#GreyhoundFreedomWall6267

[RANT]

pangit ng mga kanta nung halloween party ng lawschool. debut po ba yon, 18 roses? sino nakaisip nun bakit di nalang po DJ kinuha ninyo. dami agad umalis that time after kumain and few raffles kasi di swak yung soundtripan sa event. bitin din yung pagkain hahaha pumaldo yung mcdo after ng event dami namin kasabay","1762097645","1",,,,,,
"122142136370935198",,"#GreyhoundFreedomWall6266

[HELP]

Hi! Can anyone recommend a good dermatologist/clinic here in Naga City?

I’m currently dealing with a stubborn bump on my face that hasn’t gone away for a while, and I’m considering getting an injection treatment. I’d like to ask how much a consultation and injection usually costs here in Naga, and if anyone has tried it before — did it help your acne or nodule heal faster?

Would really appreciate any honest recommendations or personal experiences. Thank you!","1762097584",,,,,,,"1"
"122142136274935198",,"#GreyhoundFreedomWall6265

[question]

atake, ano man daa itong gfw kang nursing? IR gusto?","1762097522",,,,,,,
"122142136082935198",,"#GreyhoundFreedomWall6264

[RANT] Unc SHS system sucks!

Wdym candidates for honors have to rush our milestone, final outputs, and our Physics F.O — which literally requires at least a month to finish — but we’re only given 3 weeks to prep? This has happened before many time,  But this time, ughh!

 “If a learner is a candidate for honors, please make sure that you can accomplish all requirements on or before November 4. Failure to comply will result in the forfeiture of your award, even if you achieve a grade of 90 or above across all subjects.”

Like??? Then you expect quality outputs? Be serious. 😭
MIND YOU GUYS, we’re graduating STEM students — and almost all our outputs are group work! So of course, there are freeloaders everywhere. I don’t even get why every single task has to be done by groups.

We understand it, time is short. But please — this could easily be fixed next time by introducing the Milestone and Final Output earlier. Give us time to actually work and produce good results. Not this last-minute cramming in the middle of UNDAS!!😭✋ patawa talaga kayo.","1762097463","3","20","63",,"1","3","1"
"122142135854935198",,"#GreyhoundFreedomWall6263

[ confession ] [ advice ]

This quote should always, and in all ways, become a reminder for all the people that's secretly liking someone out there, especially to the hopeless romantic girlies: ""NEVER ASSUME UNLESS STATED"". 

I advice people who likes someone right now to not only show them how you truly feel for them, you have to tell it to them as well. 

Why? 

Well, first of all, it's an assurance for them if ever they like you too. Secondly, it could serve as a closure for yourself if they reject you. Lastly, it shows how genuine and serious your feelings are for them.

And when someone is giving you mixed signals, or just not really proving their feelings for you with both their actions or words.. trust me, stop deluding yourself. They're not it. 

Guys will pursue someone they really like, so if they aren't stating the word ""I like you"" or heck even ""I'm inlove with you""—then, it's simple, they just aren't that serious about you.

So if you have been planning on confessing to your crush, maybe this is your sign to go for it!

note:
This quote doesn't only apply to love. It can also be applied in our daily lives—to not easily believe rumors unless it was stated by the person, a trustworthy source, or the news.","1762097343",,"4",,,,,
"122142095858935198",,"#GreyhoundFreedomWall6262

[RANT]

 WHAT'S THE PURPOSE OF MENTAL HEALTH BREAK IF WE'RE SUPPOSED TO MAKE A F.O AND MILESTONE IN JUST 2 DAYSS???? WHERE IS THE MENTAL HEALTH BREAK????????","1762080005","5","16","53",,,"110","1"
"122142085094935198",,"#GreyhoundFreedomWall6261

[rant]

Honestly, I still remember that one time back in elementary when I brought my guitar to school, and I wasn’t even allowed to go in. Ate guard took my name and section like I did something wrong, and when I tried to explain, she suddenly got mad and told me to get my guitar somewhere sa JHS office? I didn’t even know what to do because I was still an elementary student at that time. What annoyed me the most was that ate guard didn’t even bother to check my necktie — it was red, clearly showing that I was from elementary.

 Instead of shouting or getting mad, maybe she could’ve just double-checked before assuming. It’s frustrating when staff act like they already know everything but don’t even confirm the details first. Sometimes, a little patience and understanding go a long way. Don’t get mad at students if you haven’t even verified the situation properly.

yall might call me oa but the only reason I brought my guitar was for a performance task. I wasn’t trying to break any rule or show off or anything — I just needed it for school. But the way ate guard treated me made me feel like I did something wrong, when in reality, I was just doing what I was supposed to do. It honestly felt unfair and embarrassing, especially since I was still a kid back then.

I get that you’re doing your job, and I really respect that. But sometimes it feels like some guards forget that we’re students too. We’re not trying to cause trouble; sometimes, we just don’t know what to do. A calm explanation or a kind tone would’ve made such a big difference. It’s not that hard to be polite, and it actually helps more than getting mad right away.

That experience stuck with me because it was confusing and honestly a bit hurtful. I was younger, standing there trying to explain myself, but it felt like no one wanted to listen. So yeah, next time, ate guard, please be more observant and patient. Don’t let your mood decide how you treat people. If you’re unsure, double-check first. Don’t assume right away — because sometimes, the problem isn’t the student; it’s just a lack of understanding from the one in charge. 😛

share ko lang since bored ako this sembreak 😋","1762076103","3","3",,,,,
