Provider Name,Class Name,Region Name,Province Name,City Name,Address,focal,phone,e mail,Qualification,Trainer Count,Enrolled,Graduates
"DON BOSCO TECHNICAL COLLEGE, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"Gen. Kalentong St, Mandaluyong City","FR. RONILO A. JAVINES, SDB",531-8081 to 85 / 531-6644,dbmanda@one-bosco.org,RAC Servicing (DomRAC) NC II,2,64,60
"DON BOSCO TECHNICAL INSTITUTE OF MAKATI, INC.",TVIs,National Capital Region (NCR),PASMAK,Makati City,"A. Arnaiz Ave., Cor. Chino Roces Ave., Makati City",Fr. Jerry T. Santos,892-0107-09 / 817-5807,dbmakati.registrar@one-bosco.org,RAC Servicing (DomRAC) NC II,1,26,0
DON BOSCO YOUTH CENTER-TONDO INC. ,TVIs,National Capital Region (NCR),City of Manila,"Tondo I/II, City of Manila","Bo. Magsaysay, Tondo, Manila","Fr. Gaudencio T. Carandang Jr., SDB",254-56-59/251-52-60,,RAC Servicing (DomRAC) NC II,1,72,67
REGIONAL TRAINING CENTER - NCR,TTI (RTC),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"Building 14, Gate 2, TESDA Complex East Service Road, South Luzon Expressway (SLEX), Fort Bonifacio, Taguig City",GILBERT M. CASTRO,9171273635,rtcncr@tesda.gov.ph,RAC Servicing (DomRAC) NC II,1,25,25
"SAMSON COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,National Capital Region (NCR),Quezon City,Quezon City,"587 EDSA, Cubao, Quezon City",Dante I. Inocencio,721-4129 / 414-4631 / 414-6429 / FAX: 723-1648,samsoncollege@gmail.com,RAC Servicing (DomRAC) NC II,0,0,0
TESDA-NAVOTAAS TRAINING INSTITUTE,TTI (PTC),National Capital Region (NCR),CAMANAVA,Navotas City,"C3 Road, corner Virgo Drive, Brgy. NBBS Kaunlaran, Navotas City",PAUL JOHN P. RAMOS,(02)82827276,tnti@tesda.gov.ph,RAC Servicing (DomRAC) NC II,3,103,288
"D.M. Consunji Technical Training Center, Inc.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"DMCI Compound, C-5 Rd., Brgy. Ususan, Taguig City ",Marlon T. Tadeo,570-6419/20,LAUGNTADEO@YAHOO.COM,Rigging NC I,0,0,28
PROBATON TECHNICAL SKILLS INSTITUTE INC.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"MRB Complex, Brgy. Commonwealth, Quezon City",ABRAHAM G. GOLEÑA,.,qc.probatoninctvimis@gmail.com,Scaffolding Works (Supported Type Scaffold) NC II,1,25,23
QTEK TRAINING AND ASSESSMENT CENTER INC.,TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"10 A.H. Poblador St., Brgy. Hagdan Bato, Libis, Mandaluyong City",MARIA CRISELLA O. BINAYUG ,964-2237 / 0917-300-5827 / 0942-0359736,mcobinayug@qtekcenter.com,Scaffolding Works (Supported Type Scaffold) NC II,2,155,140
"FOREMOST ACCREDITATION SECURITY TRAINING SCHOOL (FASTS), INC.",TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"34 Gov. W. Pascual Avenue, Acacia, Malabon City",OFELIA L. CALPITO,235-69-12/69-42,fasts.malabon@gmail.com,Security Services NC II,1,39,34
"SILVERPOINT TRAINING INSTITUTE OF INDUSTRIAL SECURITY, INC.",TVIs,National Capital Region (NCR),PASMAK,Pasay City,"Unit 401 4th Floor, El Feren’s Bldg., No. 2063-2067 F.B. Harrison St., cor. Gil J. Puyat Ave., Pasay City","ANGELIQUE KATE T. SILVA, RN, MBA, DHum",02-824-101-36 / 09183466180 / 09054541728,silverpoint2022.edu@gmail.com,Security Services NC II,2,295,351
"INTEGRATED INNOVATION AND HOSPITALITY COLLEGES, INC.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Buenamar Subdivision, Buenamar Drive, Brgy. Novaliches Proper, Novaliches, District 5, Quezon City",JOEY Q. MANALO,754-9645,qc.integratedinnovation.t2mis@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,2,181,181
PHILIPPINE WELDING TECHNOLOGY SKILLS AND SERVICES CENTER INC.,TVIs,National Capital Region (NCR),CAMANAVA,Navotas City,"586 Gov. A. Pascual St., San Roque, Navotas, Metro Manila",JOSE MARIE DOROY,4416970,philweldtech@yahoo.com,Shielded Metal Arc Welding (SMAW) NC I,2,136,176
"Miesha Training Academy and Assessment Center, Inc.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Bonanza Bldg. II, Block 1 Lot 6 Hilltop Subd., Putol na Daan St., Greater Lagro, Quezon City",APRIL V. NUEDA,09494508000 / 751-6420,miesha.inc@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,3,103,174
"GRAND TRAINING AND ASSESSMENT CENTER, INCORPORATED",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"Block 2, Lot 1 Gigatech Bldg. 1, Duhat Mon El Subdivision, San Antonio, Parañaque City",FRANCIS T. TAJANLANGIT,9258459514,gtacinc.2022@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,98,162
"PCA MARIVALLEY CONSTRUCTORS ASSOCIATION, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Marikina City,"No. 20 Russet corner Rainbow Street, SSS Village, Concepcion Dos, Marikina City ",ALELI S. DE JESUS,9084183443,momcygrace@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,179,162
TESDA Women's Center,TTI (School),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"TESDA Bldg. 2, Gate 1, TESDA Complex, East Service Road South Luzon Expressway (SLEX), Taguig City",MYLENE H. SOMERA,8172650,twc@tesda.gov.ph,Gas Metal Arc Welding (GMAW) NC II,1,172,161
ROUNDED SYSTEMS INC.,TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"810 Fabella St., Plainview, Mandaluyong City",ZHON MICHAEL B. BELLO,535-9119 / 5323570/531-0437,roundedsystemsinc@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,136,155
"Miesha Training Academy and Assessment Center, Inc.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Bonanza Bldg. II, Block 1 Lot 6 Hilltop Subd., Putol na Daan St., Greater Lagro, Quezon City",APRIL V. NUEDA,09494508000 / 751-6420,miesha.inc@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,2,161,154
"KABAKA MANPOWER TRAINING AND ASSESSMENT CENTER, INC.",TVIs,National Capital Region (NCR),City of Manila,"Pandacan, City of Manila","Jesus Street cor. Nagtahan, Pandacan, Manila",AMADO S. BAGATSING,028247-3441,mlakabaka.tvimis@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,154,152
"Integrated Innovation and Hospitality Colleges, Inc.",TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"Lots 1 and 2, Block 11, Nissan St., Zabarte Road Extension, Brixton Ville Subdivision Bgy. 175, Camarin, Caloocan City",JOEY Q. MANALO,79566594,iihcollegebrixton2020@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,151
"RIGHT FOCUS TRAINING CENTER, INC.",TVIs,National Capital Region (NCR),City of Manila,"Santa Cruz, City of Manila","RFTC Bldg., 1400 Pampanga Street, Sta. Cruz, Manila",ROSALINDA O. FERNANDEZ,02-75013324/ 02-77291903/ 0995-3920549,rightfocus.diploma@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,176,151
REGIONAL TRAINING CENTER - NCR,TTI (RTC),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"Building 14, Gate 2, TESDA Complex East Service Road, South Luzon Expressway (SLEX), Fort Bonifacio, Taguig City",GILBERT M. CASTRO,9171273635,rtcncr@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC I,1,80,134
"Integrated Innovation and Hospitality Colleges, Inc.",TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"Lots 1 and 2, Block 11, Nissan St., Zabarte Road Extension, Brixton Ville Subdivision Bgy. 175, Camarin, Caloocan City",JOEY Q. MANALO,79566594,iihcollegebrixton2020@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,3,130,130
"GLOBE MARITIME TRAINING CENTER-MANILA, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Valenzuela City,"Cielo Azul, G. Salazar, Wawang Pulo, Valenzuela City","C/E GILBERT B. MILANA,Ph.D",734-0160,gmtctesda@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,178,121
DELTA TECHNOLOGICAL INSTITUTE INC.,TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"15 Indamaria Street, Barangay Potrero, Malabon City",MICHAEL CARLOS CASTRO,8710-5975 / 09175741982,deltatechnological@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,120,119
DON BOSCO YOUTH CENTER-TONDO INC. ,TVIs,National Capital Region (NCR),City of Manila,"Tondo I/II, City of Manila","Bo. Magsaysay, Tondo, Manila","Fr. Gaudencio T. Carandang Jr., SDB",254-56-59/251-52-60,,Shielded Metal Arc Welding (SMAW) NC II,1,163,114
TESDA Women's Center,TTI (School),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"TESDA Bldg. 2, Gate 1, TESDA Complex, East Service Road South Luzon Expressway (SLEX), Taguig City",MYLENE H. SOMERA,8172650,twc@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC II,3,83,114
TESDA Women's Center,TTI (School),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"TESDA Bldg. 2, Gate 1, TESDA Complex, East Service Road South Luzon Expressway (SLEX), Taguig City",MYLENE H. SOMERA,8172650,twc@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC I,2,129,102
"KABAKA MANPOWER TRAINING AND ASSESSMENT CENTER, INC.",TVIs,National Capital Region (NCR),City of Manila,"Pandacan, City of Manila","Jesus Street cor. Nagtahan, Pandacan, Manila",AMADO S. BAGATSING,028247-3441,mlakabaka.tvimis@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,2,95,91
REGIONAL TRAINING CENTER - NCR,TTI (RTC),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"Building 14, Gate 2, TESDA Complex East Service Road, South Luzon Expressway (SLEX), Fort Bonifacio, Taguig City",GILBERT M. CASTRO,9171273635,rtcncr@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC III,1,38,86
HORIZONS INSTITUTE OF TECHNOLOGY CORPORATION,TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"No. 1569 Rizal Ave. Cor. 10th Ave., Grace Park West, Barangay 62, Caloocan City",Michael Angelo A. Maga,426-8591/09175017675,hitacc.am@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,83,83
Laborlink Technical Institute Corporation,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"112 Old Samson Rd. Balintawak, Quezon City",Antonio M. Dimayuga Jr.,413-4225 ,laborlinktechnical@yahoo.com,Shielded Metal Arc Welding (SMAW) NC I,2,117,80
"SEAMAC INTERNATIONAL TRAINING INSTITUTE, INC.",TVIs,National Capital Region (NCR),City of Manila,"Sampaloc, City of Manila","867 G Tolentino Street, Sampaloc, Manila",TERESITA Y. MARCOS. MSBM,736-2279,ne.guarina@seamac.ph.education,Shielded Metal Arc Welding (SMAW) NC II,2,102,77
BRIGHT FUTURE SKILLS TRAINING AND ASSESSMENT CENTER INC.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Block 10 Lot 6 Emerald St., Millionaires Village, Novaliches Proper, Quezon City",ROBERT C. PALISOC,7955-0875 / 0926-3928290,brightfutureskills2021@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,25,76
"DYNAMIC CHRISTIAN SCHOOL OF TECHNOLOGY, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Valenzuela City,"No. 84-A to 86-D McAthur Highway, Marulas, Valenzuela City",Simma L. Yang,293-03-32,dcst_2011@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,1,25,75
DELTA TECHNOLOGICAL INSTITUTE INC.,TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"15 Indamaria Street, Barangay Potrero, Malabon City",MICHAEL CARLOS CASTRO,8710-5975 / 09175741982,deltatechnological@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,91,66
GLOBAL CENTER OF EDUCATION MANAGEMENT SCIENCE AND TECHNOLOGY CORP.,TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"7 Cabatuhan Road Deparo, Barangay 168 Caloocan City",ATTY. SALVADOR B. BELARO JR.,(02) 938-9575/09257622699,gcemsat2019@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,60,60
DIVERSIFIED CORPORATION,TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"No. 826 Fabella St., Plainview, Mandaluyong City ",ZHON MARC B. BELLO MSc.,535-9119 / 5323570,training@diversifiedcorporation.ph,Shielded Metal Arc Welding (SMAW) NC I,1,63,57
"ST. PETER VELLE TECHNICAL TRAINING CENTER, INC.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"No. 919 Aurora Blvd., Cubao, Quezon City",MARILEN S. GAMOTEA,438-7442,stpetervelle2003@yahoo.com.ph,Shielded Metal Arc Welding (SMAW) NC I,1,79,57
"ST. PETER VELLE TECHNICAL TRAINING CENTER, INC.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"No. 919 Aurora Blvd., Cubao, Quezon City",MARILEN S. GAMOTEA,438-7442,stpetervelle2003@yahoo.com.ph,Shielded Metal Arc Welding (SMAW) NC II,1,56,56
"Miesha Training Academy and Assessment Center, Inc.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Bonanza Bldg. II, Block 1 Lot 6 Hilltop Subd., Putol na Daan St., Greater Lagro, Quezon City",APRIL V. NUEDA,09494508000 / 751-6420,miesha.inc@gmail.com,Gas Metal Arc Welding (GMAW) NC II,2,55,55
"ST. LOUISE DE MARILLAC INTERNATIONAL FOUNDATION, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"B34 L4 Adelfa St., Evergreen Executive Village, Bagumbong, Caloocan City","MELINDA B. MENDOZA, DBA",930-1752,stlouisedemarillac2015@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,56,55
XAVIER TECHNICAL TRAINING CENTER CORP.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"A & B Quirino Highway corner Tansinco Drive Greenfields I Subd., Brgy. Kaligayahan Novaliches, Quezon City",Gertie E. Quintela,990-5086 / 781-4852,xaviernova0109@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,51,51
BRIGHT FUTURE SKILLS TRAINING AND ASSESSMENT CENTER INC.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Block 10 Lot 6 Emerald St., Millionaires Village, Novaliches Proper, Quezon City",ROBERT C. PALISOC,7955-0875 / 0926-3928290,brightfutureskills2021@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,51,51
DIVERSIFIED CORPORATION,TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"No. 826 Fabella St., Plainview, Mandaluyong City ",ZHON MARC B. BELLO MSc.,535-9119 / 5323570,training@diversifiedcorporation.ph,Shielded Metal Arc Welding (SMAW) NC II,1,57,51
XAVIER TECHNICAL TRAINING CENTER CORP.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"A & B Quirino Highway corner Tansinco Drive Greenfields I Subd., Brgy. Kaligayahan Novaliches, Quezon City",Gertie E. Quintela,990-5086 / 781-4852,xaviernova0109@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,56,51
"Stars and Rainbow Academy, Inc.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"RECRAA Bldg., Vitalez Cmpd., Sucat, Paranaque City",Ma. Cristina B. Tafalla,826-81-69 825-7956 loc. 50 826-8169 fax,starsandrainbow2016@gmail.com,Flux-Cored Arc Welding (FCAW) NC II,1,75,50
CITY OF MALABON POLYTECHNIC INSTITUTE,LGU,National Capital Region (NCR),CAMANAVA,Malabon City,"Gov. Pascual Ave., Brgy. Baritan, Malabon City",DR. MOSES KAENEL V. BERGADO,282-3088,cmpimanpower@yahoo.com.ph,Shielded Metal Arc Welding (SMAW) NC I,1,91,48
"ST. FRANCIS TECHNICAL INSTITUTE CENTER FOR DEVELOPMENT, TRAINING AND COMPETENCY ASSESSMENT, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"No. 0030 Zapote St. PHHC Camarin Area-D Camarin Road, Caloocan City",Rey L. Guimbangunan,514-5119/ 2853297,cmnv.stfrancistechnical.t2mis@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,70,48
"Stars and Rainbow Academy, Inc.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"RECRAA Bldg., Vitalez Cmpd., Sucat, Paranaque City",Ma. Cristina B. Tafalla,826-81-69 825-7956 loc. 50 826-8169 fax,starsandrainbow2016@gmail.com,Gas Metal Arc Welding (GMAW) NC II,2,67,47
"ST. CATHERINE INSTITUTE OF TECHNOLOGY, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"No. 425 Blas St., Hulong Duhat, Malabon City",RUTH M. CUNTAPAY,"8713-6741, 8352-0859, 8736-7278, 09185292561",stcatherineinstituteoftechnology@yahoo.com,Shielded Metal Arc Welding (SMAW) NC I,1,59,47
MINDBRIDGE RESOURCES CORPORATION,TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"Lot 33 Far East Corner Citizen Ave., Bankers Village I, Brgy. 171 Bagumbong, Caloocan City",DR. ROWIE A. ORQUITA,285717451,mindbridge.lpgmatrainingcenter@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,45,43
Laborlink Technical Institute Corporation,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"112 Old Samson Rd. Balintawak, Quezon City",Antonio M. Dimayuga Jr.,413-4225 ,laborlinktechnical@yahoo.com,Gas Metal Arc Welding (GMAW) NC II,1,16,39
"CENTER FOR BARISTA AND TOURISM ACADEMY TRAINING AND ASSESSMENT, INC.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"3/F Lot 13-A, Blk. 31 cor. Camaro St., Fairview Ave., Fairview, Quezon City",GERALD O. CATEDRILLA,(02) 428-4094,qc.cenbartvimis@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,42,38
MT. CHARMEL SCIENCE AND TECHNICAL INSTITUTE INC.,TVIs,National Capital Region (NCR),Quezon City,Quezon City,"789 Quirino Hiway, Gulod, Quezon City","MS. CARMEN A. DIOKNO, PHD",401-7603,mountcharmelschool@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,1,38,38
"WELDING INDUSTRIES OF THE PHILIPPINES, INCORPORATED ",TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"No. 111 Baesa Road, caloocan City",FERDINAND M. TUBALLA,362-7581 to 84,wssdc.wip@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,37,37
PHILIPPINE WELDING TECHNOLOGY SKILLS AND SERVICES CENTER INC.,TVIs,National Capital Region (NCR),CAMANAVA,Navotas City,"586 Gov. A. Pascual St., San Roque, Navotas, Metro Manila",JOSE MARIE DOROY,4416970,philweldtech@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,2,62,37
REGIONAL TRAINING CENTER - NCR,TTI (RTC),National Capital Region (NCR),MUNTIPARLASTAPAT,Taguig City,"Building 14, Gate 2, TESDA Complex East Service Road, South Luzon Expressway (SLEX), Fort Bonifacio, Taguig City",GILBERT M. CASTRO,9171273635,rtcncr@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC II,1,60,31
"Miesha Training Academy and Assessment Center, Inc.",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"Bonanza Bldg. II, Block 1 Lot 6 Hilltop Subd., Putol na Daan St., Greater Lagro, Quezon City",APRIL V. NUEDA,09494508000 / 751-6420,miesha.inc@gmail.com,Gas Tungsten Arc Welding (GTAW) NC II,1,25,25
CITY OF MALABON POLYTECHNIC INSTITUTE,LGU,National Capital Region (NCR),CAMANAVA,Malabon City,"Gov. Pascual Ave., Brgy. Baritan, Malabon City",DR. MOSES KAENEL V. BERGADO,282-3088,cmpimanpower@yahoo.com.ph,Shielded Metal Arc Welding (SMAW) NC II,1,39,18
VALENZUELA CITY TECHNOLOGICAL COLLEGE,LGU,National Capital Region (NCR),CAMANAVA,Valenzuela City,"Kamagong St., Fortune Vill. 6, Parada, Valenzuela City",DR. YOLANDA G. GADON,82930775 / 82920480,cmnv.valtech.tvimis@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,27,12
"Stars and Rainbow Academy, Inc.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"RECRAA Bldg., Vitalez Cmpd., Sucat, Paranaque City",Ma. Cristina B. Tafalla,826-81-69 825-7956 loc. 50 826-8169 fax,starsandrainbow2016@gmail.com,Gas Tungsten Arc Welding (GTAW) NC II,1,8,8
MINDBRIDGE RESOURCES CORPORATION,TVIs,National Capital Region (NCR),CAMANAVA,Caloocan City,"Lot 33 Far East Corner Citizen Ave., Bankers Village I, Brgy. 171 Bagumbong, Caloocan City",DR. ROWIE A. ORQUITA,285717451,mindbridge.lpgmatrainingcenter@gmail.com,Gas Metal Arc Welding (GMAW) NC II,1,23,0
"ST. CATHERINE INSTITUTE OF TECHNOLOGY, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"No. 425 Blas St., Hulong Duhat, Malabon City",RUTH M. CUNTAPAY,"8713-6741, 8352-0859, 8736-7278, 09185292561",stcatherineinstituteoftechnology@yahoo.com,Gas Metal Arc Welding (GMAW) NC II,1,25,0
VALENZUELA CITY POLYTECHNIC COLLEGE,LGU,National Capital Region (NCR),CAMANAVA,Valenzuela City,"Kamagong St. Fortune Village 6, Parada, Valenzuela City",Dr. Yolanda G. Gadon,292-0480 / 293-0775,valenzuela.polytechnic@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,22,0
"DON BOSCO TECHNICAL INSTITUTE OF MAKATI, INC.",TVIs,National Capital Region (NCR),PASMAK,Makati City,"A. Arnaiz Ave., Cor. Chino Roces Ave., Makati City",Fr. Jerry T. Santos,892-0107-09 / 817-5807,dbmakati.registrar@one-bosco.org,Shielded Metal Arc Welding (SMAW) NC II,1,27,0
"GLOBE MARITIME TRAINING CENTER-MANILA, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Valenzuela City,"Cielo Azul, G. Salazar, Wawang Pulo, Valenzuela City","C/E GILBERT B. MILANA,Ph.D",734-0160,gmtctesda@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,24,0
"GRAND TRAINING AND ASSESSMENT CENTER, INCORPORATED",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"Block 2, Lot 1 Gigatech Bldg. 1, Duhat Mon El Subdivision, San Antonio, Parañaque City",FRANCIS T. TAJANLANGIT,9258459514,gtacinc.2022@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,25,0
"ST. CATHERINE INSTITUTE OF TECHNOLOGY, INC.",TVIs,National Capital Region (NCR),CAMANAVA,Malabon City,"No. 425 Blas St., Hulong Duhat, Malabon City",RUTH M. CUNTAPAY,"8713-6741, 8352-0859, 8736-7278, 09185292561",stcatherineinstituteoftechnology@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,1,25,0
"BLUERIDGE PACIFIC INSTITUTE, INC.",TVIs,National Capital Region (NCR),City of Manila,"Binondo, City of Manila","No. 357 W. Burke St., Binondo, Manila",RODOLFO C. REYES,87351055,blueridgepacific@yahoo.com,Ships' Catering (Ships' Cooks) NC III,2,64,43
CHEF JHON'S TRAINING AND ASSESSMENT INC.,TVIs,National Capital Region (NCR),City of Manila,"Santa Cruz, City of Manila","4th Floor Tiaoqui Bldg. Sta. Cruz Plaza, Ronquillo St. Sta. Cruz Manila",WILFREDO M. PROTACIO JR.,83547592 / 0998446996,chefjhonstrainingandassessment@gmail.com,Ships' Catering (Ships' Cooks) NC III,1,2,2
POWER LINK CENTER FOR ADVANCED TECHNICAL SKILLS DEVELOPMENT INC.,TVIs,National Capital Region (NCR),City of Manila,"Malate, City of Manila","2F Marbella II Bldg. 2071 Roxas Blvd., Malate, Manila",Francis T. Tajanlangit ,331-3180 / 331-3177 / 742-3400,powerlink0615@gmail.com,Ships' Catering (Ships' Cooks) NC III,2,72,65
RCTI TRAINING AND ASSESSMENT CORP.,TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","402 Bel-Air Apartment 4/F, 1020 Roxas Blvd., Ermita, Manila",Ricky M. Purificacion,523-7652,rcticorp@yahoo.com,Ships' Catering (Ships' Cooks) NC III,2,142,137
