,Job Title,Job Sector,Job Subsector,Educational Pathway,HEI with PRC (Professional Regulation Commission) Exam,Some HEI,AIOE,Complementarity,Classification,C-AIOE
1041,Surveying Technician,"Professional, Scientific and Technical Activities",Architectural and engineering activities and related technical consultancy,Higher Education,Yes,No,0.3600520511318562,0.6393055555555555,Augmented,0.25528690569835083
1042,Sustainability Assistant,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,Yes,1.121407837793284,0.6320138888888889,Augmented,0.8032862393637309
1043,Swine Artificial Insemination Technician,"Agriculture, Forestry, and Fishing",Animal production,Not Higher Education,No,No,-0.8265822627679962,0.5972222222222222,Protected,-0.6208551218124061
1044,Swine Raiser/Farmer,"Agriculture, Forestry, and Fishing",Animal production,Not Higher Education,No,No,-1.1166346396376288,0.5847222222222223,Isolated,-0.8526746178788449
1045,System Formworks Installer,Construction,"Electrical, plumbing and other construction installation activities",Not Higher Education,No,No,-0.9916104341060964,0.6286111111111111,Protected,-0.7136840652135822
1046,Systems Accountant,Financial and Insurance Activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Higher Education,Yes,No,1.3620743346972182,0.4541666666666666,Displaced,1.2179214676084293
1047,Tailor,Manufacturing,Custom tailoring and dressmaking,Not Higher Education,No,No,-0.5547315587881533,0.5277777777777778,Isolated,-0.45518806240561244
1048,Talent Acquisition and Development Officer (Healthcare),Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Higher Education,No,No,1.1966462559768865,0.6319444444444445,Augmented,0.8572640817123306
1049,Talent Acquisition Associate,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,Yes,1.4540568100648037,0.605625,Augmented,1.0799401099752137
1050,Talent Attraction and Management Associate,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,Yes,1.390653349799162,0.6652777777777777,Augmented,0.9498934964322611
1051,Talent Management Specialist,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,No,1.390653349799162,0.6652777777777777,Augmented,0.9498934964322611
1052,Tappers,"Agriculture, Forestry, and Fishing",Support activities to agriculture and post-harvest crop activities,Not Higher Education,No,No,-1.153152853548008,0.4963888888888889,Isolated,-0.9824221671754836
1053,Taro Processor,Manufacturing,Processing and preserving of fruits and vegetables,Not Higher Education,No,No,-0.9694564085988252,0.5850000000000001,Isolated,-0.7400183918971032
1054,Tax Accountant,Financial and Insurance Activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Higher Education,Yes,No,1.3620743346972182,0.4541666666666666,Displaced,1.2179214676084293
1055,Taxi Drivers,Transportation and Storage,Other land transport,Not Higher Education,No,No,-0.7138985758488017,0.6217877492877494,Protected,-0.5186798577393783
1056,Technical Communicator,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,No,0.7743766257616718,0.5294444444444445,Displaced,0.6341284146515023
1057,Technical Project Assistant,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,Yes,1.2355878663736692,0.5585861823361823,Displaced,0.975801997275254
1058,Technical Support Specialist,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,No,1.2355878663736692,0.5574537037037037,Displaced,0.9772012741324718
1059,Technology Operations Assistant,Information and Communication,"Computer Programming, Consultancy and Related Activities",Higher Education,No,Yes,1.2355878663736692,0.5585861823361823,Displaced,0.975801997275254
1060,Telecommunications Engineer,Information and Communication,Wired telecommunications activities,Higher Education,No,No,0.6853776260103156,0.5906944444444444,Displaced,0.51926874303976
1061,Telediagnostic Technician,Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Not Higher Education,No,No,-0.1207078752623671,0.6288888888888889,Protected,-0.086842610258203
1062,Telephone And Broadband Technician,Information and Communication,Wired telecommunications activities,Not Higher Education,No,No,0.2307035718843949,0.6161111111111112,Augmented,0.16892628207979582
1063,Television Producer Assistant,Information and Communication,Programming and Broadcasting Activities,Higher Education,No,Yes,1.1083010062005718,0.6130555555555556,Augmented,0.8149091009480316
1064,Tender Planning & Estimating Staff (Construction),Construction,Construction of buildings,Not Higher Education,No,No,1.390653349799162,0.6652777777777777,Augmented,0.9498934964322611
1065,Terminologist,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,1.0640015601650763,0.6288888888888889,Augmented,0.7654900113409855
1066,Ticket Issuing / Travel Clerk (Transportation and Storage),Transportation and Storage,"Transport via railways, Transport via buses, Other land transport, Inland water transport",Higher Education,No,Yes,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1067,Ticketing and Reservations Agent,Accommodation and Food Service Activities,"Travel agency, tour operator and other reservation service and related activities",Higher Education,No,No,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1068,TIG Plate Welder (Carbon Steel),Construction,Other specialized construction activities,Not Higher Education,No,No,-0.9644465077543026,0.5352777777777777,Isolated,-0.78414859116579
1069,Tikog Farmer,"Agriculture, Forestry, and Fishing",Growing of perennial crops,Not Higher Education,No,No,-1.153152853548008,0.4963888888888889,Isolated,-0.9824221671754836
1070,Tilapia Farm Technician,"Agriculture, Forestry, and Fishing",Aquaculture,Not Higher Education,No,No,-1.1166346396376288,0.5847222222222223,Isolated,-0.8526746178788449
1071,Tile Setter,Construction,Construction of buildings,Not Higher Education,No,No,-1.3040254291646445,0.5572222222222222,Isolated,-1.0316290061835856
1072,Tinsmith (Automotive Manufacturing),Manufacturing,Manufacture of motor vehicles,Not Higher Education,No,No,-0.7322789568903688,0.5347222222222222,Isolated,-0.5957902957588584
1073,Tinsmith (HVAC/R Worker),"Electricity, Gas, Steam and Air Conditioning Supply","Electric power generation, transmission and distribution",Not Higher Education,No,No,-0.7322789568903688,0.5347222222222222,Isolated,-0.5957902957588584
1074,Tinsmiths,Construction,Building completion and finishing,Not Higher Education,No,No,-0.7322789568903688,0.5347222222222222,Isolated,-0.5957902957588584
1075,TLE (Agricultural Track) Teacher,Education,Secondary/high school education,Higher Education,Yes,No,0.381604950374696,0.7255555555555556,Augmented,0.23765508298335233
1076,TLE (Industrial Arts) Teacher,Education,Secondary/high school education,Higher Education,Yes,No,0.8006554663832743,0.695328282828283,Augmented,0.5228320632627548
1077,TLE (Industrial Technology) Teacher,Education,Secondary/high school education,Higher Education,Yes,No,0.381604950374696,0.7255555555555556,Augmented,0.23765508298335233
1078,Tool Maker,Manufacturing,Manufacture of other fabricated metal products; metal working service activities,Not Higher Education,No,No,-0.7322789568903688,0.5347222222222222,Isolated,-0.5957902957588584
1079,Toolkeepers,Construction,Other specialized construction activities,Not Higher Education,No,No,-0.1990509675516624,0.5297222222222222,Isolated,-0.1629453337152081
1080,Tour Operations Staff,Accommodation and Food Service Activities,Other accommodation,Not Higher Education,No,No,0.4776825370436939,0.5841087962962964,Displaced,0.3650567157228942
1081,Tourism Information Clerk,Accommodation and Food Service Activities,"Travel agency, tour operator and other reservation service and related activities",Higher Education,No,Yes,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1082,Tourist Information Officer (LGU),Public Administration and Defense; Compulsory Social Security,Public Administration and Defense; Compulsory Social Security,Not Higher Education,No,No,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1083,Tower Crane Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,-0.9871245285050874,0.6422222222222221,Protected,-0.697019597627759
1084,Tower Light Tenders,Construction,Other specialized construction activities,Higher Education,No,No,-0.6501212176431842,0.5002777777777777,Isolated,-0.5513389104068449
1085,Trade & Diplomatic Analyst,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,0.9292408184875,0.5383333333333333,Displaced,0.752685062974875
1086,Traditional Animator,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Not Higher Education,No,No,0.733024170282144,0.563888888888889,Displaced,0.5750167380213262
1087,Training Quality Specialist,Information and Communication,Other information service activities,Higher Education,No,No,1.1966462559768865,0.6319444444444445,Augmented,0.8572640817123306
1088,Transit Mixer Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,-1.100644052209415,0.6174999999999999,Protected,-0.8043873614897142
1089,Translation Associate,Information and Communication,"Publishing of books, periodicals and other publishing activities",Higher Education,No,Yes,1.0640015601650763,0.6288888888888889,Augmented,0.7654900113409855
1090,Translator,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,No,1.0640015601650763,0.6288888888888889,Augmented,0.7654900113409855
1091,Transmission Lineman,"Electricity, Gas, Steam and Air Conditioning Supply","Electric power generation, transmission and distribution",Not Higher Education,No,No,-1.2416423994528298,0.7380555555555556,Protected,-0.7577467643327409
1092,Travel Agency Coordinator,Accommodation and Food Service Activities,Other accommodation,Higher Education,No,Yes,0.4776825370436939,0.5841087962962964,Displaced,0.3650567157228942
1093,Travel Content Creator,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1094,Travel Services Clerk,Accommodation and Food Service Activities,"Travel agency, tour operator and other reservation service and related activities",Not Higher Education,No,No,0.2121430815192957,0.5544444444444444,Displaced,0.16841803527281865
1095,Treasury Staff (Construction),Construction,Construction of buildings,Higher Education,No,No,1.0204933974998105,0.5122222222222222,Displaced,0.8532458684651194
1096,Truck Mounted Crane Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,-0.9871245285050874,0.6422222222222221,Protected,-0.697019597627759
