postId,link,text,timestamp,reactionLikeCount,reactionLoveCount,reactionSadCount,reactionAngryCount,reactionWowCount,reactionHahaCount,comments,translated_text
122143074584935198,,"#GreyhoundFreedomWall6364

[Rant]

Uran uran na mayong bagyo: Suspend

Signal na no. 5 bagyo: ayaw mag suspend!? 

Aplause👏",1762495923,,,,,,47.0,1.0,"#GreyhoundFreedomWall6364

[rant]

Uran Uran rain storm: Suspend

Signal no. 5 storms: don't want to suspend!? 

Applause👏"
122143073402935198,,"#GreyhoundFreedomWall6363

[rant]

wag na kayo pumasok ngayon na araw guys sarang oras HAHAAHAHA",1762495803,,,,,,,,"#GreyhoundFreedomWall6363

[rant]

Don't come in today guys, bad time HAHAHAHA"
122143073294935198,,"#GreyhoundFreedomWall6362

[rant]

lagi nalang bang ganito tuwing may paparating na bagyo? hindi na ba natututo ang UNC? dapat ba talaga muna kami magreklamo bago gumawa ng aksyon?",1762495685,,,,,,,,"#GreyhoundFreedomWall6362

[rant]

is it always like this every time there's a typhoon? does UNC stop learning? should we really complain before taking action?"
122142997580935198,,"#GreyhoundFreedomWall6361

[rant] 

Hoy UNC?? Seryoso?? Dai kamo tig tatakigan kang mga bareta? SUSPEND CLASSES NOW‼️ Ano ba kayo mas may importanteng gibuhon kesa mag laog sa skwelahan ngunyan! HEAR YOUR STUDENTS ‼️ 

TO THE SCHOOL ADMINISTRATION ‼️ Do something about this.",1762470004,9.0,1.0,60.0,,,,4.0,"#GreyhoundFreedomWall6361

[rant] 

Hey UNC?? Serious?? Don't you care about the news? SUSPEND CLASSES NOW!!️ What do you have more important to do than go to school now! HEAR YOUR STUDENTS !!️ 

TO THE SCHOOL ADMINISTRATION !!️ Do something about this."
122142997496935198,,"#GreyhoundFreedomWall6360

(Rant)
 Ano to nanaman, Just because good weather pa daw ng Friday ipipilit pa ftf class? So dapat ba ang mga student bumyahe pauwi kapag maulan na?? 
Putting them at risk pa.
Bat pa nauso ang preparedness nayan kung sa araw ng bagyo rin naman pala ipapagprepare at ipapagevac.",1762469944,2.0,1.0,,,,,1.0,"#GreyhoundFreedomWall6360

(rant)
 What's the matter, just because the weather is still good on Friday, the ftf class will still be forced? So should students go home when it rains?? 
Putting them at risk yet.
Preparedness is still in vogue if even on the day of the typhoon, people prepare and evacuate."
122142997436935198,,"#GreyhoundFreedomWall6359

[safety] [help]

been wondering if may updates ba from USG? it would be best if informed ang student body if nag appeal ba sila or if may progress ba? i hope in times like this, students are not left out in the dark. 

kudos to the democrat for the initiative.",1762469883,,1.0,,,,,,"#GreyhoundFreedomWall6359

[safety] [help]

been wondering if may updates ba from USG? it would be best if informed ang student body if nag appeal ba sila or if may progress ba? i hope in times like this, students are not left out in the dark. 

kudos to the democrat for the initiative."
122142997328935198,,"#GreyhoundFreedomWall6358

[safety]

so ano maghihintayan tayo lahat dito or same tactic nanaman na ipapalipas ang oras tapos no choice na kami?",1762469823,2.0,,,,,,1.0,"#GreyhoundFreedomWall6358

[safety]

so what are we all going to wait for here or is it the same tactic to pass the time and then we have no choice?"
122142997208935198,,"#GreyhoundFreedomWall6357

[rant]

Oy kuya, dai ka magiging UNIVERSITY PRESIDENT kan UNC dahil sa comment mo kaya ikalma mo. Kung bako para saimo umuntok ka nalang ta dai mo yan ikaka yaman frfr. 

Kung dati nag hahalat ka pang Signal No. para mag suspende ning klase, tano anong labot mi saimo? Sa hiling mo ang comment mo maaayos kayan ang mga gamit ko? masasakat kayan ang mga appliances mi? makaka uli ako kayan sa lugar mi? ULOL Dai! kaya dai para comment ning suruway sa hawak mo ta baka gusto mong patambayon ko sa harong nindo ang bagyo. 

Panahon pa ni kupong-kupong ang idea mo kaya dai mi kaipohan ang opinyon mo. Kaya dai nag uunlad ang Pilipinas ta may mga raot na payong arog mo. 

Asi pag dai ka pa tumuninong sa harong nindo inot ko papa agihon ang bagyo.

Mabalos.",1762469769,13.0,3.0,,1.0,,1050.0,29.0,"#GreyhoundFreedomWall6357

[rant]

Hey brother, you won't be the UNIVERSITY PRESIDENT of UNC because of your comment so calm down. If it's not for you, just stop because you won't make it rich frfr. 

If you used to wait for Signal No. to suspend classes, why what do we have to do with you? Do you think your comment will fix my stuff? will our appliances go up? can I go back to my place? MADNESS No! so don't comment on your body because you might want me to hang out in your house during the typhoon. 

Your idea is still in its infancy so we don't need your opinion. So the Philippines is not developing because there are bad umbrellas like you. 

And if you don't stay at home, I'll let the typhoon pass first.

Thank you."
122142997076935198,,"#GreyhoundFreedomWall6356

[rant][suggestion]

USG advices that students’ problems should be addressed daw through the “Greyhounds Grievance Desk (DDG).” Pero dae man masyadong nagagamit ta dae man aram kang students kung pano to gamiton. i suggest to be more active and post more, such as infographics or even instructions on how to use that kasi its very apparent and obvious na dae sinda active. ano ngunyan? students still use gwf rather than ggd ta mayo man kamong masyadong engagement. 

sincerely,
someone na gustong magbago ang polpol/b0b0/t4ng4/|nutil/t@rant4domng sistema kang unc :)",1762469704,,,,,,,,"#GreyhoundFreedomWall6356

[rant][suggestion]

USG advices that students’ problems should be addressed daw through the “Greyhounds Grievance Desk (DDG).” Pero dae man masyadong nagagamit ta dae man aram kang students kung pano to gamiton. i suggest to be more active and post more, such as infographics or even instructions on how to use that kasi its very apparent and obvious na dae sinda active. ano ngunyan? students still use gwf rather than ggd ta mayo man kamong masyadong engagement. 

sincerely,
someone na gustong magbago ang polpol/b0b0/t4ng4/|nutil/t@rant4domng sistema kang unc :)"
122142996950935198,,"#GreyhoundFreedomWall6355

[Help]

Hi. I need help. Super sakit na ng ngipin ko😭 Sino na ang nagtry magpacheck-up or tooth extraction sa ME Villegas dental clinic? How much po kaya ang check up/tooth extraction?

-please answer asap huhu",1762469643,,,,,,,,"#GreyhoundFreedomWall6355

[Help]

hi I need help. My tooth hurts so much😭 Who has tried to get a check-up or tooth extraction at the ME Villegas dental clinic? How much is the check up/tooth extraction?

-please answer as soon as possible"
122142996878935198,,"#GreyhoundFreedomWall6354

(Question)

Thoughts niyo sa lalakeng acting single sa socmed (never pinost) pero may gf pala? reason nya daw ay hindi siya pala-post kuno. valid bang isipin na gusto niya pang makahanap iba?

-BSNamasarap",1762469582,,,,,,,,"#GreyhoundFreedomWall6354

(Question)

What are your thoughts on the guy acting single on socmed (never posted) but has a gf? The reason is that he is not supposed to post. is it valid to think that he wants to find someone else?

-BS It's delicious"
122142996770935198,,"#GreyhoundFreedomWall6353

[rant]

RED ALERT status nalang ang BICOL REGION according to DOST-PAGASA (https://www.facebook.com/share/p/19JMBdeYVV/?mibextid=wwXIfr) pero ang UNC naka chill pa. Literal na CHILLIN’ like a VILLAIN",1762469523,1.0,,,,,118.0,8.0,"#GreyhoundFreedomWall6353

[rant]

BICOL REGION is only in RED ALERT status according to DOST-PAGASA (https://www.facebook.com/share/p/19JMBdeYVV/?mibextid=wwXIfr) but UNC is still chilling. Literally CHILLIN' like a VILLAIN"
122142996638935198,,"#GreyhoundFreedomWall6352

[Rant]
Naririnig pa ba tayo ng UNC? Kanina pang umaga yung appeal, pero hanggang ngayon wala pa rin. Dadaan pa ako ng dagat para lang makauwi. sana naman magsuspend na, o kahit asynchronous man lang.
Maraming salamat Democrats sa pag appeal para sa amin",1762469464,1.0,,4.0,,,,,"#GreyhoundFreedomWall6352

[rant]
Does UNC still hear us? The appeal was made this morning, but still nothing. I will cross the sea just to get home. I hope it suspends, or at least asynchronously.
Thank you Democrats for appealing for us"
122142996530935198,,"#GreyhoundFreedomWall6351

[Rant]

Na paka chill ng UNC when it come to this typhoon that is supposed to be a signal no. 5, cant they make suspension tommorow? I know the wether is all fine but ever heard of clear skies before the storm? Wag paka kampante we still need to take precautionary measure we need to grocery, enforce out home and use the remaining time to travel back to our homes than be stuck and stranded. Besides prevention is better than cure diba? Why not suspend? Secure your files, documents, appliances the computers? So again please take the initiative this won't hurt you guys if you abide your motto of Not for school but for life.",1762469404,3.0,5.0,3.0,,,,,"#GreyhoundFreedomWall6351

[Rant]

Na paka chill ng UNC when it come to this typhoon that is supposed to be a signal no. 5, cant they make suspension tommorow? I know the wether is all fine but ever heard of clear skies before the storm? Wag paka kampante we still need to take precautionary measure we need to grocery, enforce out home and use the remaining time to travel back to our homes than be stuck and stranded. Besides prevention is better than cure diba? Why not suspend? Secure your files, documents, appliances the computers? So again please take the initiative this won't hurt you guys if you abide your motto of Not for school but for life."
122142996464935198,,"#GreyhoundFreedomWall6350

[rant] 

I think dai kita dadangugon kang SCHOOL ADMINISTRATION ta sinda haralangkaw ang harong, safe sinda sa bagyo, and may katabang sindang ma asikaso kan mga kaipohan kun may sakuna HAHAHHAHAHA kaya mayo sindang pake kung mag para rant kita igdi ta dai ninda mararanasan ang struggles na dinadanas ta pag may maabot na kalamidad. 

I CHALLENGE THE UNIVERSITY PRESIDENT, If you’re with us! ngayon mo patunayan, CHANGE THE LEARNING MODALITIES INTO ASYNCHRONOUS TOMORROW to give the students an ample time to prepare for the upcoming typhoon. Good Night, Dr. F@ÿ",1762469344,,,8.0,,,,,"#GreyhoundFreedomWall6350

[rant] 

I think the SCHOOL ADMINISTRATION won't listen to us because they have tall houses, they are safe from typhoons, and they have a helper to take care of the needs if there is a disaster HAHAHHAHAHA so they don't care if we rant here because they won't experience the struggles we experience when there is a disaster. 

I CHALLENGE THE UNIVERSITY PRESIDENT, If you’re with us! now you prove, CHANGE THE LEARNING MODALITIES INTO ASYNCHRONOUS TOMORROW to give the students an ample time to prepare for the upcoming typhoon. Good Night, Dr. F@ÿ"
122142996374935198,,"#GreyhoundFreedomWall6349

[safety]

bakit hirap na hirap ang unc makinig sa students nila??? yung ibang univ is suspended na ang klase para makapag prepare si mga mauruli or what. PLEASE HEAR US OUT!",1762469283,2.0,7.0,,,,,,"#GreyhoundFreedomWall6349

[safety]

why is it so hard for unc to listen to their students??? the other univ has suspended classes so that the mauruli can prepare or what. PLEASE HEAR US OUT!"
122142996206935198,,"#GreyhoundFreedomWall6348

[safety]

Thank you sa prof namin na nag annouce na agad online class bukas. Appreciated 🫶",1762469164,,4.0,,,,,,"#GreyhoundFreedomWall6348

[safety]

Thank you to our prof who immediately announced an online class tomorrow. Appreciated 🫶"
122142932744935198,,"#GreyhoundFreedomWall6347

[safety][advise][help]

Guys. hindi ito official page ng UNC. 

UNC Admins hindi ito nakikita. kahit anong rant natin dito. hindi nila malalaman.

best way, lets show them unity. Lets all gather, 5pm today, or bukas ng 8am. 

Let them hear us. VPAA, OSA, President's office. yan dapat ang target.

Let them know. We need to prepare for the storm din. 

Uuwi pa ako ng Masbate. ayaw ko ma trap dito. mag liligpit ng gamit, mag aakyat ng appliances and more. alam ko hindi lang ako.

so please help me. lets unite. talk to them as a class, as a section .",1762435683,,14.0,,,,,,"#GreyhoundFreedomWall6347

[safety][advise][help]

guys This is not the official page of UNC. 

UNC Admins can't see it. no matter what we rant here. they will never know.

best way, let's show them unity. Let's all gather, 5pm today, or tomorrow at 8am. 

Let them hear us. VPAA, OSA, President's office. that should be the target.

Let them know. We need to prepare for the storm as well. 

I'm still going home to Masbate. I don't want to be trapped here. put things away, climb appliances and more. I know I'm not the only one.

so please help me. let's unite. talk to them as a class, as a section."
122142932606935198,,"#GreyhoundFreedomWall6346

[question]

magpapa pasok pa kaya po bukas ang UNC?",1762435624,1.0,,,,,,,"#GreyhoundFreedomWall6346

[question]

Will UNC still be open tomorrow?"
122142932384935198,,"#GreyhoundFreedomWall6345

[help] [question] meron poba nakakakita ng Samsung A06 sa AMS318? I lost it nung nov 3 and wala napo sa sa classroom, i left it under the tables, and I completely forgot about it. Mga college po ata ung pumasok right after. Pa sabi po if may kumuha or may nag bigay po sa security office thank you po 💔 case po niya is silver with lipstick marks sa likot",1762435564,1.0,,,,,,,"#GreyhoundFreedomWall6345

[help] [question] anyone see Samsung A06 in AMS318? I lost it on Nov 3 and it wasn't in the classroom, I left it under the tables, and I completely forgot about it. Those who entered college right after. He said if someone took it or someone gave it to the security office thank you 💔 his case is silver with lipstick marks around the corner"
122142932174935198,,"#GreyhoundFreedomWall6344

[Safety]

According to the latest forecast, the weather tomorrow is still good. That’s why we are respectfully requesting to move the classes to asynchronous tomorrow. This will give us students, especially those who are boarding and from outside Naga,  enough time to prepare, fix our things in the boarding house, and travel safely to our hometowns.

If we wait until Saturday, it might already be too late or unsafe to travel since the typhoon will be approaching by then.

Please, UNC, we’re asking for your understanding. Don’t think only of the schedule or missed activities, please also consider the welfare and safety of the students. Many of us are anxious about how to get home safely, and it feels like the focus is more on class requirements than on our well-being.

We hope you’ll hear us out and show compassion for your students. 🙏",1762435504,6.0,40.0,,,,,,"#GreyhoundFreedomWall6344

[Safety]

According to the latest forecast, the weather tomorrow is still good. That’s why we are respectfully requesting to move the classes to asynchronous tomorrow. This will give us students, especially those who are boarding and from outside Naga,  enough time to prepare, fix our things in the boarding house, and travel safely to our hometowns.

If we wait until Saturday, it might already be too late or unsafe to travel since the typhoon will be approaching by then.

Please, UNC, we’re asking for your understanding. Don’t think only of the schedule or missed activities, please also consider the welfare and safety of the students. Many of us are anxious about how to get home safely, and it feels like the focus is more on class requirements than on our well-being.

We hope you’ll hear us out and show compassion for your students. 🙏"
