Provider Name,Class Name,Region Name,Province Name,City Name,Address,focal,phone,e mail,Qualification,Trainer Count,Enrolled,Graduates
"SLDM COLLEGES OF QUEZON CITY, INC.  ",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"B1 L1 Salvador Ave. cor., Quirino Highway, Jordan Plains Subd., Quezon City ",MELODY B. DIGAO,292-6536,sldmcollegesofqc2014@gmail.com,Contact Center Services NC II,2,63,56
"SLDM COLLEGES OF QUEZON CITY, INC.  ",TVIs,National Capital Region (NCR),Quezon City,Quezon City,"B1 L1 Salvador Ave. cor., Quirino Highway, Jordan Plains Subd., Quezon City ",MELODY B. DIGAO,292-6536,sldmcollegesofqc2014@gmail.com,Visual Graphic Design NC III,0,0,113
SMI INSTITUTE INC.,TVIs,National Capital Region (NCR),PASMAK,Pasay City,Unit 3- A 3rd Flr Wardley Bldg. 1991 San Juan St. Pasay City,CRISTINA J. APLASCA,2474130,smiacademicenter@gmail.com,Events Management Services NC III,3,76,76
SOCIO INTER SKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,National Capital Region (NCR),PASMAK,Makati City,"185B, J.P. Rizal St., Barangay Tejeros, Makati City",RIDGIE S. ORINA,0917-864-5551,sociointerskillstvi@gmail.com,Caregiving (Elderly) NC II,1,25,0
SOCIO INTER SKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,National Capital Region (NCR),PASMAK,Makati City,"185B, J.P. Rizal St., Barangay Tejeros, Makati City",RIDGIE S. ORINA,0917-864-5551,sociointerskillstvi@gmail.com,Domestic Work NC II,1,46,39
SOCIO INTER SKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,National Capital Region (NCR),PASMAK,Makati City,"185B, J.P. Rizal St., Barangay Tejeros, Makati City",RIDGIE S. ORINA,0917-864-5551,sociointerskillstvi@gmail.com,Hilot (Wellness Massage) NC II,0,0,55
SOCIO INTER SKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,National Capital Region (NCR),PASMAK,Makati City,"185B, J.P. Rizal St., Barangay Tejeros, Makati City",RIDGIE S. ORINA,0917-864-5551,sociointerskillstvi@gmail.com,Housekeeping NC II,0,0,87
SOCIO INTERSKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"3rd Floor Marel 2 Bldg. Tiano-Gomez Sts., Cagayan de Oro City",RIDGIE S. ORINA,09560822037,sociointerskills.cdo@gmail.com,Barista NC II,1,25,58
SOCIO INTERSKILLS TRAINING ACADEMY (SISTA) INC.,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"3rd Floor Marel 2 Bldg. Tiano-Gomez Sts., Cagayan de Oro City",RIDGIE S. ORINA,09560822037,sociointerskills.cdo@gmail.com,Bartending NC II,0,0,34
SO-DA TVET CENTER INC.,TVIs,Region VIII - Eastern Visayas,Leyte,Jaro,"632 Santiago St., District III (Pob.) Jaro, Leyte",NATALIA S. GAVIOLA,09977235456/0949503583,sodatvetcenter@gmail.com,Cookery NC II,0,0,29
SO-DA TVET CENTER INC.,TVIs,Region VIII - Eastern Visayas,Leyte,Jaro,"632 Santiago St., District III (Pob.) Jaro, Leyte",NATALIA S. GAVIOLA,09977235456/0949503583,sodatvetcenter@gmail.com,Heavy Equipment Operation (Hydraulic Excavator) NC II,0,0,82
Softea Garden,TVIs,Region VIII - Eastern Visayas,Biliran,Biliran,"Brgy. Bato, Biliran, Biliran",Fe T. Sombise,0908-760-9212,softeagarden@gmail.com,Agricultural Crops Production NC II,1,17,10
Softea Garden,TVIs,Region VIII - Eastern Visayas,Biliran,Biliran,"Brgy. Bato, Biliran, Biliran",Fe T. Sombise,0908-760-9212,softeagarden@gmail.com,Organic Agriculture Production NC II,0,0,0
SOLANZO INTEGRATED FARM TRAINING AND ASSESSMENT CENTER CORP.,TVIs,Region IVA - CALABARZON,Laguna,Siniloan,"Km 13 Barangay Kapatalan, Siniloan, Laguna",JOHN ROSS C. SOLANZO,09982578572 / 09762517113,solanzosif@gmail.com,Electrical Installation and Maintenance NC II,0,0,35
"SOLLIGHT (Submission, Obedience, Loyalty, Light) Inc.",TVIs,Region IVA - CALABARZON,Cavite,City of Dasmariñas,"Blk-77 Lot-13 Ph2, Paliparan III, Dasmariñas City, Cavite",Mary Ann U. Bolosan,09069538553,sollight.2024@gmail.com,Electrical Installation and Maintenance NC II,1,21,0
SONRISE CENTER FOR TECHNICAL TRAININGS AND ASSESSMENT INC,TVIs,Region III - Central Luzon,Nueva Ecija,Santa Rosa,"Purok 4, Liwayway, Santa Rosa, Nueva Ecija",CHARO G. MORALES,09351193240,sonricetrainingcenter@gmail.com,Agricultural Crops Production NC I,2,24,0
SONRISE CENTER FOR TECHNICAL TRAININGS AND ASSESSMENT INC,TVIs,Region III - Central Luzon,Nueva Ecija,Santa Rosa,"Purok 4, Liwayway, Santa Rosa, Nueva Ecija",CHARO G. MORALES,09351193240,sonricetrainingcenter@gmail.com,Agricultural Crops Production NC II,0,0,25
"SOPHIA SCHOOL, INC.",TVIs,Region III - Central Luzon,Bulacan,City of Meycauayan,"159, Abacan Street, Calvario, City of Meycauayan, Bulacan",LORENZO S. ABACAN,09554064862,sophiaschool1995@gmail.com,Bread and Pastry Production NC II,0,0,41
Sorsogon National Agricultural School (SNAS),TTI (School),Region V - Bicol,Sorsogon,Castilla,Mayon Castilla Sorsogon,ROBERTO C. MENDOZA,09175951542,snas@tesda.gov.ph,Driving NC II,1,24,48
"SOS CHILDREN'S VILLAGE CALBAYOG, INC.",TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Calbayog City,"Brgy. Dagum, Calbayog City, Samar","EMILY L. TORCULAS, RSW",09354180331,novelyn.charita@sosphilippines.org,Bread and Pastry Production NC II,0,0,0
"SOS CHILDREN'S VILLAGE CALBAYOG, INC.",TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Calbayog City,"Brgy. Dagum, Calbayog City, Samar","EMILY L. TORCULAS, RSW",09354180331,novelyn.charita@sosphilippines.org,Driving NC II,1,15,0
"SOS CHILDREN'S VILLAGE CALBAYOG, INC.",TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Calbayog City,"Brgy. Dagum, Calbayog City, Samar","EMILY L. TORCULAS, RSW",09354180331,novelyn.charita@sosphilippines.org,Events Management Services NC III,0,0,0
"SOS CHILDREN'S VILLAGE CALBAYOG, INC.",TVIs,Region VIII - Eastern Visayas,Samar (Western Samar),Calbayog City,"Brgy. Dagum, Calbayog City, Samar","EMILY L. TORCULAS, RSW",09354180331,novelyn.charita@sosphilippines.org,Food and Beverage Services NC II,0,0,0
"SOUTH ASIATECH COLLEGE, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"081 PUROK MAHARLIKA, NIA ROAD, GENEARAL PAULINO SANTOS (BO.1), KORONADAL CITY, SOUTH COTABATO",ERNA L. LATOG,09193366911,southasiatechcollegeinc@gmail.com,Agricultural Crops Production NC II,0,0,243
"SOUTH ASIATECH COLLEGE, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"081 PUROK MAHARLIKA, NIA ROAD, GENEARAL PAULINO SANTOS (BO.1), KORONADAL CITY, SOUTH COTABATO",ERNA L. LATOG,09193366911,southasiatechcollegeinc@gmail.com,Barista NC II,0,0,25
"SOUTH ASIATECH COLLEGE, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"081 PUROK MAHARLIKA, NIA ROAD, GENEARAL PAULINO SANTOS (BO.1), KORONADAL CITY, SOUTH COTABATO",ERNA L. LATOG,09193366911,southasiatechcollegeinc@gmail.com,Emergency Medical Services NC II,0,0,22
"SOUTH ASIATECH COLLEGE, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"081 PUROK MAHARLIKA, NIA ROAD, GENEARAL PAULINO SANTOS (BO.1), KORONADAL CITY, SOUTH COTABATO",ERNA L. LATOG,09193366911,southasiatechcollegeinc@gmail.com,Organic Agriculture Production NC II,0,0,174
"SOUTH ASIATECH COLLEGE, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"081 PUROK MAHARLIKA, NIA ROAD, GENEARAL PAULINO SANTOS (BO.1), KORONADAL CITY, SOUTH COTABATO",ERNA L. LATOG,09193366911,southasiatechcollegeinc@gmail.com,Visual Graphic Design NC III,0,0,28
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Agricultural Crops Production NC II,0,0,29
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Bookkeeping NC III,2,55,203
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Bread and Pastry Production NC II,0,0,17
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Computer Systems Servicing NC II,1,14,30
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Cookery NC II,1,15,88
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Electrical Installation and Maintenance NC II,0,0,109
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Food and Beverage Services NC II,2,60,25
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Food Processing NC II,0,0,5
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Heavy Equipment Operation (Wheel Loader) NC II,1,45,211
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Organic Agriculture Production NC II,0,0,64
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Pest Management (Vegetables) NC II,0,0,13
"SOUTH CENTRAL MINDANAO COLLEGE OF SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,Sultan Kudarat,City of Tacurong,"Purok Rosal, New Isabela, Tacurong City, Sultan Kudarat",ROBERT P. BATCHAR,09399023794,robert_batchar@yahoo.com,Rice Machinery Operations NC II,1,25,23
"SOUTH COMPEDGE COLLEGE, INC.",TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Parañaque City,"Protacio Building, 260 Quirino Avenue, Baclaran, Parañaque City",JENNIFER U. DELA CRUZ,208-2247,southcompedgecollege@yahoo.com,Events Management Services NC III,2,34,31
SOUTH COTABATO STATE COLLEGE,SUCs,Region XII - SOCCSKSARGEN,South Cotabato,Surallah,"Brgy. Dajay, Surallah, South Cotabato","EDWARD LOVELL B. BRILLANTES, Ph.D.",(083) 238 5143,registrar@scsc.edu.ph,Animal Health Care and Management NC III,1,14,0
"SOUTH ILOCANDIA COLLEGE OF ARTS AND TECHNOLOGY, INC.",HEIs,Region I - Ilocos,La Union,Aringay,"San Eugenio, Aringay, La Union",JOHN MICHAEL S. CHAN,607-9408,sicatcollege2000@gmail.com,Computer Systems Servicing NC II,0,0,25
"SOUTH ILOCANDIA COLLEGE OF ARTS AND TECHNOLOGY, INC.",HEIs,Region I - Ilocos,La Union,Aringay,"San Eugenio, Aringay, La Union",JOHN MICHAEL S. CHAN,607-9408,sicatcollege2000@gmail.com,Electrical Installation and Maintenance NC II,0,0,36
"SOUTH ILOCANDIA COLLEGE OF ARTS AND TECHNOLOGY, INC.",HEIs,Region I - Ilocos,La Union,Aringay,"San Eugenio, Aringay, La Union",JOHN MICHAEL S. CHAN,607-9408,sicatcollege2000@gmail.com,Electronic Products Assembly and Servicing NC II,1,15,32
SOUTHBAY MONTESSORI SCHOOL AND COLLEGES INC.,TVIs,Region IVA - CALABARZON,Laguna,Santa Cruz,"Sitio Huwaran, Brgy., Pagsawitan, Sta. Cruz Laguna",Rhea Marie L. Caasi,(049) 523-6123 / 09952610930,southbayac.laguna@gmail.com,Food and Beverage Services NC II,1,26,0
SOUTHEAST ASIAN INSTITUTE OF COMPUTER TECHNOLOGY,LGU,Region V - Bicol,Camarines Sur,Naga City,"2nd floor, Camarines Sur Trade and Investment Center BMC ROad, Panganiban Drive, Naga City",IVY D. JEREMIAS,(054) 871-5099,tesda.seaict@gmail.com,Computer Systems Servicing NC II,0,0,21
SOUTHEAST ASIAN INSTITUTE OF COMPUTER TECHNOLOGY,LGU,Region V - Bicol,Camarines Sur,Naga City,"2nd floor, Camarines Sur Trade and Investment Center BMC ROad, Panganiban Drive, Naga City",IVY D. JEREMIAS,(054) 871-5099,tesda.seaict@gmail.com,Medical Transcription NC II,1,15,0
"SOUTHEASTERN MINDANAO INSTITUTE OF TECHNOLOGY (SMIT), INC. - BATO, TORIL BRANCH",TVIs,Region XI - Davao,Davao del Sur,Davao City,"AG Farm, SMIT Compound, Prk18, Upper Piedad, Brgy Bato, Toril, Davao City",ROMMEL A. SELGA,(082) 287-8455,smitdavao@gmail.com,Masonry NC II,0,0,24
SOUTHERN AGRI-FISHERIES FARM AND LEARNING CENTER INC.,TVIs,Region XI - Davao,Davao Oriental ,Lupon,"Piso Proper, Banaybanay, Davao Oriental",ROY E. SEMBRANO,09485990541,sembranoroy13@gmail.com,Animal Production (Poultry-Chicken) NC II,1,25,0
"SOUTHERN BICOL COLLEGES, INC.",HEIs,Region V - Bicol,Masbate,City of Masbate,"Mabini St., Masbate City",Luz Cleta R. Bakunawa,(056) 333-2794,registrar.sbcmasbate@gmail.com,Technical Drafting NC II,0,0,26
"SOUTHERN CITY COLLEGES, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"San Jose Gusu, Zamboanga City",DR. EDWIN M. CALIOLIO,(062) 991-1819,southerncitycolleges2017@gmail.com,Caregiving (Elderly) NC II,1,24,0
"SOUTHERN CITY COLLEGES, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"San Jose Gusu, Zamboanga City",DR. EDWIN M. CALIOLIO,(062) 991-1819,southerncitycolleges2017@gmail.com,Driving NC II,1,5,4
SOUTHERN DE ORO PHILIPPINES COLLEGE,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Julio Pacana Street Licuan, Cagayan de Oro City",NUNILA P. GARCIA,"088 856 2609, 09155819431",registrar@spccdo.edu.ph,Ship's Catering Services NC I,1,2,0
"SOUTHERN ILOCOS TECHNICAL INSTITUTE, INC.",TVIs,Region I - Ilocos,Ilocos Sur,City of Candon,"Tablac, Candon City Ilocos Sur",EDGAR D. LILAN,09175680066,sitiexcelldi@gmail.com,Driving NC II,1,75,0
SOUTHERN INSTITUTE OF MARITIME STUDIES-MANILA INC.,TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","2/F The Grand Place Building, 1424 M.H. Del Pilar Street, Ermita, Manila",Norma J. Blasquez,254-8225,sims_manila@yahoo.com,Ships' Catering (Ships' Cooks) NC III,1,41,50
SOUTHERN INSTITUTE OF MARITIME STUDIES-MANILA INC.,TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","2/F The Grand Place Building, 1424 M.H. Del Pilar Street, Ermita, Manila",Norma J. Blasquez,254-8225,sims_manila@yahoo.com,Ship's Catering Services NC I,5,316,279
"SOUTHERN INSTITUTE OF TECHNICAL EDUCATION AND DRIVING SCHOOL, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"10 corner Odi-Balmores Streets, Koronadal City",ROMMEL V. RIOJA,083-228-2910,sitekoronadal1978@gmail.com,Automotive Servicing NC I,1,50,67
"SOUTHERN INSTITUTE OF TECHNICAL EDUCATION AND DRIVING SCHOOL, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"10 corner Odi-Balmores Streets, Koronadal City",ROMMEL V. RIOJA,083-228-2910,sitekoronadal1978@gmail.com,Computer Systems Servicing NC II,1,23,0
"SOUTHERN INSTITUTE OF TECHNICAL EDUCATION AND DRIVING SCHOOL, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"10 corner Odi-Balmores Streets, Koronadal City",ROMMEL V. RIOJA,083-228-2910,sitekoronadal1978@gmail.com,Driving NC II,1,30,47
"SOUTHERN INSTITUTE OF TECHNICAL EDUCATION AND DRIVING SCHOOL, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"10 corner Odi-Balmores Streets, Koronadal City",ROMMEL V. RIOJA,083-228-2910,sitekoronadal1978@gmail.com,Electronic Products Assembly and Servicing NC II,1,25,0
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Agricultural Crops Production NC II,0,0,39
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Automotive Servicing (Engine Repair) NC II,1,25,0
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Automotive Servicing NC I,1,25,23
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Bread and Pastry Production NC II,3,75,93
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Caregiving NC II,1,25,25
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Cookery NC II,0,0,18
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Dressmaking NC II,2,44,25
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Driving NC II,2,79,117
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Electrical Installation and Maintenance NC II,1,44,97
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Electronic Products Assembly and Servicing NC II,0,0,49
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Food and Beverage Services NC II,1,25,0
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Gas Metal Arc Welding (GMAW) NC II,0,0,22
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Hilot (Wellness Massage) NC II,3,140,88
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Housekeeping NC II,1,20,20
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Masonry NC II,1,15,15
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Organic Agriculture Production NC II,0,0,20
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Plumbing NC II,2,50,75
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC I,2,49,23
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Shielded Metal Arc Welding (SMAW) NC II,1,20,0
Southern Isabela College of Arts and Trades,TTI (School),Region II - Cagayan Valley,Isabela,City of Santiago,"Calaocan, Santiago City","ENGR. DOMINADOR D. DIZON, PhD",(078) 305-2577/305-1735,sicat@tesda.gov.ph,Trainers Methodology Level I,1,15,11
"Southern Luzon Technological College Foundation Pilar, Inc.",HEIs,Region V - Bicol,Sorsogon,City of Sorsogon,"Marifosque, Pilar, Sorsogon",Joanah Paula Quinto Olfindo,480-8930 / 820-1474,sltcfpi.tpd@gmail.com,Computer Systems Servicing NC II,1,27,0
"Southern Luzon Technological College Foundation Pilar, Inc.",HEIs,Region V - Bicol,Sorsogon,City of Sorsogon,"Marifosque, Pilar, Sorsogon",Joanah Paula Quinto Olfindo,480-8930 / 820-1474,sltcfpi.tpd@gmail.com,Hilot (Wellness Massage) NC II,1,25,25
SOUTHERN LUZON TECHNOLOGICAL COLLEGE FOUNDATION PIODURAN INCORPORATED,HEIs,Region V - Bicol,Albay,Pio Duran,"Bonifacio St., Brgy 3, Pio-Duran, Albay",Mr. John Carl J. Quinto ,09277206956,tesda.sltcfpdi@gmail.com,Computer Systems Servicing NC II,1,25,0
SOUTHERN LUZON TECHNOLOGICAL COLLEGE FOUNDATION PIODURAN INCORPORATED,HEIs,Region V - Bicol,Albay,Pio Duran,"Bonifacio St., Brgy 3, Pio-Duran, Albay",Mr. John Carl J. Quinto ,09277206956,tesda.sltcfpdi@gmail.com,Hilot (Wellness Massage) NC II,1,25,0
