Job Title,Job Sector,Job Subsector,Educational Pathway,HEI with PRC (Professional Regulation Commission) Exam,Some HEI,PSOC,ISCO,SOC,AIOE,major_minor
Tool Maker,Manufacturing                                                ,Manufacture of other fabricated metal products; metal working service activities,Not Higher Education,No,No,7222.0,7222,51-4192,0.4566770914057434,51
Toolkeepers,Construction,Other specialized construction activities,Not Higher Education,No,No,4321.0,4321,43-5111,0.5823376262629549,43
Tour Operations Staff,Accommodation and Food Service Activities,Other accommodation,Not Higher Education,No,No,3339.0,3339,41-9099 ,0.741816678082253,41
Tourism Information Clerk,Accommodation and Food Service Activities,"Travel agency, tour operator and other reservation service and related activities",Higher Education,No,Yes,4221.0,4221,43-4181,0.6792396366027343,43
Tourist Information Officer (LGU),Public Administration and Defense; Compulsory Social Security,Public Administration and Defense; Compulsory Social Security,Not Higher Education,No,No,4221.0,4221,43-4181,0.6792396366027343,43
Tower Crane Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8343.0,8343,53-7041,0.3966201711476515,53
Tower Light Tenders,Construction,Other specialized construction activities,Higher Education,No,No,8212.0,8212,51-9194,0.4760383883797902,51
Trade & Diplomatic Analyst,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,3324.0,3324,43-5011 ,0.8482309254585076,43
Traditional Animator,"Arts, entertainment and recreation","Creative, arts and entertainment activities",Not Higher Education,No,No,2166.0,2166,27-1024,0.8019905002476089,27
Training Quality Specialist,Information and Communication,Other information service activities,Higher Education,No,No,2424.0,2424,13-1151 ,0.9112477043419933,13
Transit Mixer Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8332.0,8332,53-3032,0.36986815446692056,53
Translation Associate,Information and Communication,"Publishing of books, periodicals and other publishing activities",Higher Education,No,Yes,2643.0,2643,27-3091,0.8799886486379678,27
Translator,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,No,2643.0,2643,27-3091,0.8799886486379678,27
Transmission Lineman,"Electricity, Gas, Steam and Air Conditioning Supply","Electric power generation, transmission and distribution",Not Higher Education,No,No,7413.0,7413,49-9051,0.33664047684526455,49
Travel Agency Coordinator,Accommodation and Food Service Activities,Other accommodation,Higher Education,No,Yes,3339.0,3339,41-9099 ,0.741816678082253,41
Travel Content Creator,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,4221.0,4221,43-4181,0.6792396366027343,43
Travel Services Clerk,Accommodation and Food Service Activities,"Travel agency, tour operator and other reservation service and related activities",Not Higher Education,No,No,4221.0,4221,43-4181,0.6792396366027343,43
Treasury Staff (Construction),Construction,Construction of buildings,Higher Education,No,No,4311.0,4311,43-3031,0.8697355128302391,43
Truck Mounted Crane Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8343.0,8343,53-7041,0.3966201711476515,53
TVET Instructor,Education,Other Education,Higher Education,Yes,No,3422.0,3422 p,25-1194,0.6639738381403308,25
U.S. Country Desk Analyst,"Professional, Scientific and Technical Activities",Research and experimental development on social sciences and humanities,Higher Education,No,No,2631.0,2631,19-3011,0.9530403817118471,19
UI/UX Designer,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,No,3432.0,3432,27-1027,0.7247104791307133,27
UI/UX Game Artist,Information and Communication,"Motion picture, video and television programme activities",Higher Education,No,No,2166.0,2166,27-1024,0.8019905002476089,27
Underwater Diving Instructor,Other Service Activities,"Personal services for wellness, except sports activities",Not Higher Education,No,No,3423.0,3423,39-9031,0.1502636140950801,39
Urban Forestry Aide,"Agriculture, Forestry, and Fishing",Silviculture and other forestry activities,Higher Education,Yes,No,2132.0,2132,25-9021,0.8179284948973162,25
Urban Planning Assistant,"Professional, Scientific and Technical Activities",Architectural and engineering activities and related technical consultancy,Higher Education,No,Yes,2164.0,2164,19-3051,0.9167618366583209,19
Utility Personnel (Tourism),Accommodation and Food Service Activities,Short term accommodation activities,Not Higher Education,No,No,9629.0,9629,53-6021,0.43012150912699704,53
Values Education Teacher,Education,"Primary/elementary education, Secondary/high school education",Higher Education,Yes,No,2341.0,2341,25-2022,0.9292803759536296,25
Vector Control Assistant,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,Yes,3257.0,3257,53-6051,0.6752188505826044,53
Vehicle Mechanic,Manufacturing                                                ,Manufacture of motor vehicles,Higher Education,No,No,7231.0,7231,49-3093,0.26241408822245826,49
Veterinary Lab Technician,"Agriculture, Forestry, and Fishing",Animal production,Higher Education,No,Yes,3240.0,3240,31-9096,0.4344535695870891,31
Video Editing Assistant,Information and Communication,"Motion picture, video and television programme activities",Higher Education,No,Yes,3521.0,3521,27-4099 ,0.8019905002476089,27
Video Post-Production Editor,Information and Communication,"Motion picture, video and television programme activities",Not Higher Education,No,No,2654.0,2654,27-4032 ,0.8445189337418203,27
Video Production Assistant,Information and Communication,"Motion picture, video and television programme activities",Higher Education,No,Yes,3521.0,3521,27-4099 ,0.8019905002476089,27
Virtual Assistant,Administrative and Support Service Activities,"Business support service activities, n.e.c.",Not Higher Education,No,No,3343.0,3343,43-6011,0.8790564210413109,43
Visual Designer,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,3432.0,3432,27-1027,0.7247104791307133,27
Visual Effects Assistant,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,Yes,2166.0,2166,27-1024,0.8019905002476089,27
Visual Graphic Artist,"Arts, entertainment and recreation","Creative, arts and entertainment activities",Not Higher Education,No,No,2651.0,2651,27-1013,0.4925465790368459,27
Visual Storyteller,Information and Communication,Other information service activities,Higher Education,No,No,2655.0,2655,27-2011,0.6632225120845535,27
Vocal Performer,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,2652.0,2652,27-2042,0.6179075078050115,27
Voice and Speech Therapist,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,Yes,No,2266.0,2266,29-1181,0.7942365416700926,29
Voice Talent,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,2354.0,2354,25-3021,0.7493374406862328,25
Voice-over Artist,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,2652.0,2652,27-2042,0.6179075078050115,27
Wafer Fabrication Technician,Manufacturing                                                ,Manufacture of electronic components,Higher Education,No,Yes,7422.0,7422,49-9052,0.3718477587865331,49
Ward Assistant,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,No,Yes,3256.0,3256,31-9092,0.6601923529395359,31
Ward Attendant,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,No,Yes,3256.0,3256,31-9092,0.6601923529395359,31
Warehouse Aide (Healthcare),Human Health and Social Work Activities,Hospital activities,Not Higher Education,No,No,9333.0,9333,53-7121,0.300613249156154,53
Warehouse Forklift Operator,Transportation and Storage,Other land transport,Not Higher Education,No,No,8344.0,8344,53-7051 ,0.3231657650547118,53
Warehouse Personnel,Transportation and Storage,Support activities for transportation,Not Higher Education,No,No,4321.0,4321,43-5111,0.5823376262629549,43
Warehouseman (Healthcare),Human Health and Social Work Activities,Hospital activities,Not Higher Education,No,No,4321.0,4321,43-5111,0.5823376262629549,43
Waste Handler (Manufacturing),Manufacturing                                                ,Manufacture of other food products,Not Higher Education,No,No,9611.0,9611,53-7081,0.2867002918181633,53
Waste Management Officer (Manufacturing),Manufacturing                                                ,"Other manufacturing, n.e.c.",Higher Education,No,No,3257.0,3257,53-6051,0.6752188505826044,53
Waste Officer (Healthcare),Human Health and Social Work Activities,Hospital activities,Higher Education,No,No,3257.0,3257,53-6051,0.6752188505826044,53
Water Quality Analyst,"Water Supply; Sewerage, Waste Management and Remediation     ","Water collection, treatment and supply",Higher Education,No,No,2133.0,2133,19-2041 ,0.8935170149187184,19
Water Well Installer,Construction,"Electrical, plumbing and other construction installation activities",Not Higher Education,No,No,8113.0,8113,53-7073,0.3701370394243719,53
Waterside Worker,Transportation and Storage,Sea and coastal water transport,Not Higher Education,No,No,9333.0,9333,53-7121,0.300613249156154,53
Web Application Developer,Information and Communication,"Computer programming, consultancy and related activities",Not Higher Education,No,No,2513.0,2513,15-1134 ,0.9204246862118491,15
Web Designer,Information and Communication,"Computer programming, consultancy and related activities",Not Higher Education,No,No,2166.0,2166,27-1024,0.8019905002476089,27
Web Developer (Python),Information and Communication,"Computer programming, consultancy and related activities",Not Higher Education,No,No,2513.0,2513,15-1134 ,0.9204246862118491,15
Web Developer Intern,Information and Communication,"Computer programming, consultancy and related activities",Higher Education,No,No,2513.0,2513,15-1134 ,0.9204246862118491,15
Wellness Coach,Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Higher Education,No,No,3422.0,3422 p,39-9031,0.1502636140950801,39
Wellness Program Aide,Human Health and Social Work Activities,Other human health activities,Higher Education,No,Yes,3253.0,3253,21-1094 ,0.6346457819779561,21
Wheelchair Technician,Human Health and Social Work Activities,Other human health activities,Not Higher Education,No,No,7234.0,7234,49-3091 ,0.40967327498131995,49
Wheel-Loader Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8342.0,8342,47-5022,0.35767462801785704,47
Wildlife Field Assistant,"Professional, Scientific and Technical Activities","Other professional, scientific and technical activities, n.e.c.",Higher Education,No,Yes,3240.0,3240,31-9096,0.4344535695870891,31
Wind Turbine Technician,"Electricity, Gas, Steam and Air Conditioning Supply","Electric power generation, transmission and distribution",Not Higher Education,No,No,3113.0,3113,17-3024,0.5603611072163326,17
Window Cleaner,Accommodation and Food Service Activities,Other accommodation,Higher Education,No,No,9129.0,9129,47-4071,0.34214440350829284,47
Wood Carver,Manufacturing                                                ,Manufacture of furniture,Not Higher Education,No,No,7317.0,7317,51-7099,0.4210524376255182,51
